Transaction_ID,Date,Department,Category,Type,Description,Amount
1280,2024-12-11,IT,Professional Services,Expense,Professional Services - IT - Dec 2024,1727.77
1281,2024-12-11,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,4395.82
1282,2024-12-11,IT,Software Subscriptions,Expense,Software Subscriptions - IT - Dec 2024,803.33
1283,2024-12-11,Marketing,Maintenance,Expense,Maintenance - Marketing - Dec 2024,903.78
1284,2024-12-12,Sales,Consulting Fees,Income,Consulting Fees - Sales - Dec 2024,1734.1
1285,2024-12-12,Admin,Maintenance,Expense,Maintenance - Admin - Dec 2024,452.51
1286,2024-12-12,HR,Maintenance,Expense,Maintenance - HR - Dec 2024,292.12
1287,2024-12-12,Operations,Professional Services,Expense,Professional Services - Operations - Dec 2024,383.12
1288,2024-12-13,Marketing,Maintenance,Expense,Maintenance - Marketing - Dec 2024,361.82
1289,2024-12-13,Admin,Rent,Expense,Rent - Admin - Dec 2024,1200.0
1290,2024-12-13,IT,Salaries,Expense,Salaries - IT - Dec 2024,6603.16
1291,2024-12-13,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,893.69
1292,2024-12-13,Operations,Product Sales  ,Income,Product Sales - Operations - Dec 2024,6646.11
1293,2024-12-13,Sales,Other Income,Income,Other Income - Sales - Dec 2024,235.93
1294,2024-12-13,Sales,Other Income,Income,Other Income - Sales - Dec 2024,606.47
1295,2024-12-15,OPERATIONS,Service Revenue,Income,Service Revenue - Operations - Dec 2024,3099.7
1296,2024-12-15,Sales,Professional Services  ,Expense,Professional Services - Sales - Dec 2024,1317.46
1297,2024-12-16,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,7495.11
1298,2024-12-16,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,3772.07
1299,2024-12-16,Marketing,Office Supplies,Expense,Office Supplies - Marketing - Dec 2024,260.82
1300,2024-12-17,Operations,Consulting Fees,Income,Consulting Fees - Operations - Dec 2024,1571.41
1301,2024-12-17,Sales,Consulting Fees,Income,Consulting Fees - Sales - Dec 2024,5724.86
1302,2024-12-17,Marketing,Software Subscriptions,Expense,Software Subscriptions - Marketing - Dec 2024,434.44
1303,2024-12-17,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,1488.77
1304,2024-12-17,Sales,Other Income,Income,Other Income - Sales - Dec 2024,459.43
1305,2024-12-18,HR,Taxes,Expense,Taxes - HR - Dec 2024,4328.61
1306,2024-12-18,Admin,Professional Services,Expense,Professional Services - Admin - Dec 2024,778.74
1307,2024-12-18,Admin,travel,Expense,,365.3
1308,2024-12-18,Operations,Consulting Fees,Income,Consulting Fees - Operations - Dec 2024,2069.29
1309,2024-12-18,IT,Office Supplies,Expense,Office Supplies - IT - Dec 2024,44.75
1310,2024-12-19,Sales,Service Revenue,Income,Service Revenue - Sales - Dec 2024,3533.52
1311,2024-12-19,HR,Rent,Expense,Rent - HR - Dec 2024,1200.0
1312,2024-12-19,Marketing,Rent,Expense,Rent - Marketing - Dec 2024,1200.0
1313,2024-12-20,Operations,Other Income,Income,Other Income - Operations - Dec 2024,194.26
1314,2024-12-20,IT,Software Subscriptions,Expense,Software Subscriptions - IT - Dec 2024,261.85
1315,2024-12-20,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,4920.32
1316,2024-12-20,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,6631.24
1317,2024-12-20,Operations,Consulting Fees,Income,Consulting Fees - Operations - Dec 2024,2356.6
1318,2024-12-20,Sales,Rent,Expense,Rent - Sales - Dec 2024,1200.0
1319,2024-12-21,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Dec 2024,2315.53
1320,2024-12-23,Admin,Salaries,Expense,Salaries - Admin - Dec 2024,7082.74
1321,2024-12-23,Sales,Other Income,Income,Other Income - Sales - Dec 2024,290.03
1322,2024-12-23,IT,Travel,Expense,Travel - IT - Dec 2024,2423.58
1323,2024-12-23,Sales,Service Revenue,Income,Service Revenue - Sales - Dec 2024,2455.44
1324,2024-12-23,Sales,Service Revenue,Income,Service Revenue - Sales - Dec 2024,4451.83
1325,2024-12-23,Admin,Utilities,Expense,Utilities - Admin - Dec 2024,328.62
1326,2024-12-23,Marketing,Marketing Campaigns,Expense,Marketing Campaigns - Marketing - Dec 2024,2893.14
1327,2024-12-24,Operations,Other Income,Income,Other Income - Operations - Dec 2024,844.9
1328,2024-12-24,Marketing,Taxes,Expense,Taxes - Marketing - Dec 2024,2534.13
1329,2024-12-24,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,1445.77
1330,2024-12-25,Sales,Service Revenue,Income,Service Revenue - Sales - Dec 2024,697.82
1331,2024-12-25,Sales,Taxes,Expense,Taxes - Sales - Dec 2024,2842.37
1332,2024-12-25,Admin,Rent,Expense,Rent - Admin - Dec 2024,1200.0
1333,2024-12-25,HR,Utilities,Expense,Utilities - HR - Dec 2024,379.53
1334,2024-12-25,Sales,Office Supplies,Expense,Office Supplies - Sales - Dec 2024,147.74
1335,2024-12-25,Sales,Office Supplies,Expense,Office Supplies - Sales - Dec 2024,269.37
1336,2024-12-26,Operations,Service Revenue,Income,Service Revenue - Operations - Dec 2024,4320.9
1337,2024-12-26,Sales,Consulting Fees,Income,Consulting Fees - Sales - Dec 2024,5572.57
1338,2024-12-27,Marketing,Salaries,Expense,Salaries - Marketing - Dec 2024,4400.24
1339,2024-12-29,Operations,Maintenance  ,Expense,Maintenance - Operations - Dec 2024,550.23
1340,2024-12-29,Marketing,Rent,Expense,Rent - Marketing - Dec 2024,1200.0
1341,2024-12-29,IT,Salaries,Expense,Salaries - IT - Dec 2024,8991.25
1342,2024-12-29,HR,Taxes,Expense,Taxes - HR - Dec 2024,1874.35
1343,2024-12-30,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Dec 2024,526.55
1344,2024-12-30,Sales,Software Subscriptions,Expense,Software Subscriptions - Sales - Dec 2024,854.41
1345,2024-12-30,Sales,Consulting Fees,Income,Consulting Fees - Sales - Dec 2024,1402.41
1346,2024-12-31,Admin,Taxes,Expense,Taxes - Admin - Dec 2024,2055.11
1347,2024-12-31,HR,Marketing Campaigns,Expense,Marketing Campaigns - HR - Dec 2024,260.39
1348,2024-12-31,Operations,Service Revenue,Income,Service Revenue - Operations - Dec 2024,2737.49
1349,2024-12-31,Sales,Product Sales,Income,Product Sales - Sales - Dec 2024,3578.7
1350,2025-01-01,Admin,Professional Services,Expense,Professional Services - Admin - Jan 2025,2227.95
1351,2025-01-01,Admin,Maintenance,Expense,Maintenance - Admin - Jan 2025,239.35
1352,2025-01-01,Sales,Other Income,Income,Other Income - Sales - Jan 2025,1118.29
1353,2025-01-01,Admin,Professional Services,Expense,Professional Services - Admin - Jan 2025,1696.67
1354,2025-01-02,Marketing,Travel,Expense,Travel - Marketing - Jan 2025,2205.95
1355,2025-01-02,Marketing,Marketing Campaigns,Expense,Marketing Campaigns - Marketing - Jan 2025,1114.03
1356,2025-01-02,HR,Utilities,Expense,Utilities - HR - Jan 2025,222.17
1357,2025-01-02,Sales,Other Income,Income,Other Income - Sales - Jan 2025,1002.25
1358,2025-01-02,Operations,Salaries,Expense,Salaries - Operations - Jan 2025,6691.41
1359,2025-01-02,IT,Software Subscriptions,Expense,Software Subscriptions - IT - Jan 2025,66.96
1360,2025-01-02,HR,Professional Services,Expense,Professional Services - HR - Jan 2025,555.65
1361,2025-01-02,Sales,Taxes,Expense,Taxes - Sales - Jan 2025,4987.42
1362,2025-01-03,Sales,Salaries,Expense,Salaries - Sales - Jan 2025,8207.14
1363,2025-01-03,Sales,Consulting Fees,Income,Consulting Fees - Sales - Jan 2025,5663.4
1364,2025-01-03,Sales,Office Supplies  ,Expense,Office Supplies - Sales - Jan 2025,123.74
1365,2025-01-03,IT,Maintenance,Expense,Maintenance - IT - Jan 2025,742.29
1366,2025-01-03,Sales,Other Income,Income,Other Income - Sales - Jan 2025,98.22
1367,2025-01-05,Sales,Professional Services,Expense,Professional Services - Sales - Jan 2025,599.96
1368,2025-01-06,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Jan 2025,622.62
1369,2025-01-06,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Jan 2025,287.36
1370,2025-01-07,Marketing,Software Subscriptions,Expense,Software Subscriptions - Marketing - Jan 2025,830.05
1371,2025-01-07,Sales,Service Revenue,Income,Service Revenue - Sales - Jan 2025,4168.23
1372,2025-01-09,Operations,Consulting Fees,Income,Consulting Fees - Operations - Jan 2025,4665.57
1373,2025-01-10,Admin,salaries,Expense,Salaries - Admin - Jan 2025,8024.23
1374,2025-01-10,Marketing,Maintenance,Expense,Maintenance - Marketing - Jan 2025,346.4
1375,2025-01-10,HR,Travel,Expense,Travel - HR - Jan 2025,108.99
1376,2025-01-10,Operations,Other Income,Income,Other Income - Operations - Jan 2025,220.45
1377,2025-01-10,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Jan 2025,3339.78
1378,2025-01-10,Operations,Other Income,Income,Other Income - Operations - Jan 2025,1453.33
1379,2025-01-11,Sales,Consulting Fees  ,Income,,1322.29
1380,2025-01-12,HR,Professional Services,Expense,Professional Services - HR - Jan 2025,1760.63
1381,2025-01-13,Marketing,Travel,Expense,Travel - Marketing - Jan 2025,2108.11
1382,2025-01-13,HR,office supplies,Expense,Office Supplies - HR - Jan 2025,42.97
1383,2025-01-13,Operations,Product Sales,Income,Product Sales - Operations - Jan 2025,3040.1
1384,2025-01-13,Marketing,Travel,Expense,Travel - Marketing - Jan 2025,596.42
1385,2025-01-13,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Jan 2025,3974.87
1386,2025-01-13,Admin,Taxes,Expense,Taxes - Admin - Jan 2025,3769.74
1387,2025-01-13,Operations,Taxes,Expense,Taxes - Operations - Jan 2025,1455.87
1388,2025-01-13,Sales,Service Revenue,Income,Service Revenue - Sales - Jan 2025,2939.17
1389,2025-01-13,Admin,Travel  ,Expense,Travel - Admin - Jan 2025,2200.79
1390,2025-01-14,Marketing,Taxes,Expense,Taxes - Marketing - Jan 2025,4320.82
1391,2025-01-14,Sales,Product Sales,Income,Product Sales - Sales - Jan 2025,903.97
1392,2025-01-15,Sales,Service Revenue,Income,Service Revenue - Sales - Jan 2025,4047.03
1393,2025-01-15,Operations,Other Income,Income,Other Income - Operations - Jan 2025,1171.25
1394,2025-01-16,Sales,Service Revenue,Income,Service Revenue - Sales - Jan 2025,4638.78
1395,2025-01-16,Operations,Service Revenue,Income,Service Revenue - Operations - Jan 2025,1391.27
1396,2025-01-16,Marketing,Professional Services,Expense,Professional Services - Marketing - Jan 2025,1923.69
1397,2025-01-16,Sales,Other Income,Income,Other Income - Sales - Jan 2025,71.62
1398,2025-01-16,Marketing,Maintenance,Expense,Maintenance - Marketing - Jan 2025,388.63
1399,2025-01-16,Admin,Utilities,Expense,Utilities - Admin - Jan 2025,260.93
1400,2025-01-17,HR,taxes,Expense,Taxes - HR - Jan 2025,1326.03
1401,2025-01-17,Sales,Other Income,Income,Other Income - Sales - Jan 2025,1277.65
1402,2025-01-17,IT,Travel,Expense,Travel - IT - Jan 2025,1324.63
1403,2025-01-17,Operations,Service Revenue,Income,Service Revenue - Operations - Jan 2025,4591.97
1404,2025-01-19,Sales,Professional Services,Expense,Professional Services - Sales - Jan 2025,2056.58
1405,2025-01-19,IT,Professional Services  ,Expense,Professional Services - IT - Jan 2025,660.17
1406,2025-01-19,Sales,Service Revenue,Income,Service Revenue - Sales - Jan 2025,4796.62
1407,2025-01-19,Sales,Salaries,Expense,Salaries - Sales - Jan 2025,3799.04
1408,2025-01-19,Sales,Product Sales,Income,Product Sales - Sales - Jan 2025,2982.22
1409,2025-01-19,Operations,Service Revenue,Income,Service Revenue - Operations - Jan 2025,4960.51
1410,2025-01-19,Sales,Product Sales,Income,Product Sales - Sales - Jan 2025,746.81
1411,2025-01-20,Admin,Salaries,Expense,Salaries - Admin - Jan 2025,2834.75
1412,2025-01-20,Sales,Service Revenue,Income,Service Revenue - Sales - Jan 2025,3781.8
1413,2025-01-20,Sales,Service Revenue,Income,Service Revenue - Sales - Jan 2025,4933.0
1414,2025-01-21,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Jan 2025,851.47
1415,2025-01-21,IT,Professional Services,Expense,Professional Services - IT - Jan 2025,1441.75
1416,2025-01-21,Sales,Product Sales,Income,Product Sales - Sales - Jan 2025,3965.0
1417,2025-01-21,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Jan 2025,152.08
1418,2025-01-21,Operations,Product Sales,Income,Product Sales - Operations - Jan 2025,7892.25
1419,2025-01-21,IT,Travel,Expense,Travel - IT - Jan 2025,580.04
1420,2025-01-21,Operations,Maintenance,Expense,Maintenance - Operations - Jan 2025,797.85
1421,2025-01-21,Marketing,Office Supplies,Expense,Office Supplies - Marketing - Jan 2025,227.88
1422,2025-01-22,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Jan 2025,3842.36
1423,2025-01-22,Admin,Maintenance,Expense,Maintenance - Admin - Jan 2025,229.7
1424,2025-01-22,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Jan 2025,1282.24
1425,2025-01-22,Sales,Rent,Expense,Rent - Sales - Jan 2025,1200.0
1426,2025-01-22,Sales,Travel,Expense,Travel - Sales - Jan 2025,1895.33
1427,2025-01-23,Sales,Consulting Fees,Income,Consulting Fees - Sales - Jan 2025,1426.08
1428,2025-01-23,Sales,Other Income,Income,Other Income - Sales - Jan 2025,212.71
1429,2025-01-23,Sales,Product Sales,Income,Product Sales - Sales - Jan 2025,2488.19
1430,2025-01-24,HR,Professional Services,Expense,Professional Services - HR - Jan 2025,980.67
1431,2025-01-24,Sales,travel,Expense,Travel - Sales - Jan 2025,468.82
1432,2025-01-25,IT,Office Supplies,Expense,Office Supplies - IT - Jan 2025,25.86
1433,2025-01-26,Operations,Other Income,Income,Other Income - Operations - Jan 2025,157.55
1434,2025-01-26,Sales,Rent,Expense,Rent - Sales - Jan 2025,1200.0
1435,2025-01-26,Sales,Product Sales,Income,Product Sales - Sales - Jan 2025,2692.5
1436,2025-01-26,Admin,Travel,Expense,Travel - Admin - Jan 2025,687.54
1437,2025-01-26,Sales,Consulting Fees  ,Income,Consulting Fees - Sales - Jan 2025,4936.37
1438,2025-01-27,Admin,Office Supplies,Expense,Office Supplies - Admin - Jan 2025,376.06
1439,2025-01-27,Sales,Service Revenue,Income,Service Revenue - Sales - Jan 2025,1571.04
1440,2025-01-28,Sales,Travel,Expense,Travel - Sales - Jan 2025,2023.98
1441,2025-01-28,IT,Maintenance,Expense,Maintenance - IT - Jan 2025,613.09
1442,2025-01-28,IT,Professional Services,Expense,Professional Services - IT - Jan 2025,1297.17
1443,2025-01-28,Sales,Product Sales,Income,Product Sales - Sales - Jan 2025,4861.31
1444,2025-01-28,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Jan 2025,3646.21
1445,2025-01-28,Admin,Marketing Campaigns,Expense,Marketing Campaigns - Admin - Jan 2025,2529.86
1446,2025-01-28,Sales,Product Sales,Income,Product Sales - Sales - Jan 2025,1939.16
1447,2025-01-28,IT,Office Supplies,Expense,Office Supplies - IT - Jan 2025,114.51
1448,2025-01-28,Sales,product sales,Income,Product Sales - Sales - Jan 2025,2797.86
1449,2025-01-28,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Jan 2025,539.15
1450,2025-01-29,Operations,Product Sales,Income,Product Sales - Operations - Jan 2025,5795.92
1451,2025-01-29,HR,Office Supplies,Expense,Office Supplies - HR - Jan 2025,346.66
1452,2025-01-29,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Jan 2025,530.35
1453,2025-01-29,Operations,Product Sales,Income,Product Sales - Operations - Jan 2025,2114.98
1454,2025-01-29,Admin,Maintenance,Expense,Maintenance - Admin - Jan 2025,232.13
1455,2025-01-29,HR,Maintenance,Expense,Maintenance - HR - Jan 2025,720.4
1456,2025-01-29,Sales,Consulting Fees,Income,Consulting Fees - Sales - Jan 2025,5605.93
1457,2025-01-30,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Jan 2025,554.56
1458,2025-01-30,Sales,Other Income,Income,Other Income - Sales - Jan 2025,1130.93
1459,2025-01-30,Operations,Marketing Campaigns,Expense,Marketing Campaigns - Operations - Jan 2025,3415.05
1460,2025-01-30,Sales,Office Supplies,Expense,Office Supplies - Sales - Jan 2025,232.76
1461,2025-01-30,Operations,Utilities  ,Expense,Utilities - Operations - Jan 2025,479.82
1462,2025-01-31,Sales,Utilities,Expense,Utilities - Sales - Jan 2025,204.38
1463,2025-01-31,IT,Travel,Expense,Travel - IT - Jan 2025,1688.54
1464,2025-01-31,IT,Taxes,Expense,Taxes - IT - Jan 2025,4267.8
1465,2025-02-01,OPERATIONS,Other Income,Income,Other Income - Operations - Feb 2025,876.68
1466,2025-02-02,Admin,maintenance,Expense,Maintenance - Admin - Feb 2025,158.99
1467,2025-02-02,IT,Utilities,Expense,Utilities - IT - Feb 2025,174.48
1468,2025-02-03,Operations,Consulting Fees,Income,Consulting Fees - Operations - Feb 2025,4063.68
1469,2025-02-03,Sales,Service Revenue,Income,Service Revenue - Sales - Feb 2025,1911.72
1470,2025-02-03,Sales,Service Revenue,Income,Service Revenue - Sales - Feb 2025,4517.23
1471,2025-02-03,Marketing,Utilities,Expense,Utilities - Marketing - Feb 2025,460.98
1472,2025-02-03,IT,Utilities,Expense,Utilities - IT - Feb 2025,487.5
1473,2025-02-04,IT,Travel,Expense,Travel - IT - Feb 2025,1522.65
1474,2025-02-04,IT,Marketing Campaigns,Expense,Marketing Campaigns - IT - Feb 2025,410.86
1475,2025-02-05,Sales,Other Income  ,Income,Other Income - Sales - Feb 2025,1403.23
1476,2025-02-05,Sales,Product Sales,Income,Product Sales - Sales - Feb 2025,1085.37
1477,2025-02-05,Operations,Taxes,Expense,Taxes - Operations - Feb 2025,1579.15
1478,2025-02-06,Operations,Software Subscriptions,Expense,Software Subscriptions - Operations - Feb 2025,538.89
1479,2025-02-06,HR,Software Subscriptions,Expense,Software Subscriptions - HR - Feb 2025,572.23
1480,2025-02-06,Admin,Salaries,Expense,Salaries - Admin - Feb 2025,5692.6
1481,2025-02-06,Operations,Service Revenue,Income,Service Revenue - Operations - Feb 2025,4678.56
1482,2025-02-07,Sales,Service Revenue,Income,Service Revenue - Sales - Feb 2025,4397.82
1483,2025-02-07,Sales,Product Sales,Income,Product Sales - Sales - Feb 2025,6979.0
1484,2025-02-07,Marketing,Professional Services,Expense,Professional Services - Marketing - Feb 2025,2989.6
1485,2025-02-07,IT,Office Supplies,Expense,Office Supplies - IT - Feb 2025,212.46
1486,2025-02-07,Sales,Utilities,Expense,Utilities - Sales - Feb 2025,194.95
1487,2025-02-08,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Feb 2025,3242.63
1488,2025-02-10,Sales,Professional Services,Expense,Professional Services - Sales - Feb 2025,2118.24
1489,2025-02-10,HR,maintenance,Expense,Maintenance - HR - Feb 2025,148.17
1490,2025-02-10,Sales,Travel,Expense,,1796.07
1491,2025-02-11,Sales,Consulting Fees,Income,Consulting Fees - Sales - Feb 2025,3864.78
1492,2025-02-11,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Feb 2025,884.57
1493,2025-02-12,HR,Professional Services,Expense,Professional Services - HR - Feb 2025,507.02
1494,2025-02-12,Operations,Office Supplies,Expense,Office Supplies - Operations - Feb 2025,48.48
1495,2025-02-13,Operations,Taxes,Expense,Taxes - Operations - Feb 2025,4653.89
1496,2025-02-13,HR,Maintenance,Expense,Maintenance - HR - Feb 2025,288.84
1497,2025-02-13,Sales,Consulting Fees,Income,Consulting Fees - Sales - Feb 2025,3594.14
1498,2025-02-13,Marketing,Travel,Expense,Travel - Marketing - Feb 2025,711.42
1499,2025-02-13,Admin,Software Subscriptions,Expense,Software Subscriptions - Admin - Feb 2025,309.64
1500,2025-02-13,Marketing,Utilities,Expense,Utilities - Marketing - Feb 2025,584.53
1501,2025-02-13,Admin,Taxes,Expense,Taxes - Admin - Feb 2025,3859.37
1502,2025-02-14,Sales,Other Income,Income,Other Income - Sales - Feb 2025,1462.21
1503,2025-02-14,Sales,Salaries,Expense,Salaries - Sales - Feb 2025,5707.05
1504,2025-02-14,HR,Taxes,Expense,Taxes - HR - Feb 2025,3617.18
1505,2025-02-14,Sales,Product Sales,Income,Product Sales - Sales - Feb 2025,530.76
1506,2025-02-15,Operations,Product Sales,Income,Product Sales - Operations - Feb 2025,1460.13
1507,2025-02-16,Sales,Product Sales,Income,Product Sales - Sales - Feb 2025,5262.14
1508,2025-02-16,Sales,Utilities,Expense,Utilities - Sales - Feb 2025,189.5
1509,2025-02-17,Sales,Product Sales,Income,Product Sales - Sales - Feb 2025,4261.73
1510,2025-02-17,Marketing,Taxes,Expense,Taxes - Marketing - Feb 2025,3082.61
1511,2025-02-17,Sales,Other Income,Income,Other Income - Sales - Feb 2025,391.96
1512,2025-02-18,Sales,Other Income,Income,Other Income - Sales - Feb 2025,1195.91
1513,2025-02-18,Marketing,Taxes,Expense,Taxes - Marketing - Feb 2025,4585.83
1514,2025-02-18,IT,Utilities,Expense,Utilities - IT - Feb 2025,170.35
1515,2025-02-18,HR,Office Supplies,Expense,Office Supplies - HR - Feb 2025,367.65
1516,2025-02-19,HR,Office Supplies,Expense,Office Supplies - HR - Feb 2025,50.79
1517,2025-02-19,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Feb 2025,2310.97
1518,2025-02-19,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Feb 2025,2765.55
1519,2025-02-19,Operations,Product Sales,Income,Product Sales - Operations - Feb 2025,5488.08
1520,2025-02-19,Operations,Product Sales,Income,Product Sales - Operations - Feb 2025,7513.72
1521,2025-02-20,Sales,Service Revenue,Income,Service Revenue - Sales - Feb 2025,3134.99
1522,2025-02-20,Operations,Other Income,Income,Other Income - Operations - Feb 2025,1463.9
1523,2025-02-20,Sales,Travel,Expense,Travel - Sales - Feb 2025,906.59
1524,2025-02-20,HR,Rent  ,Expense,Rent - HR - Feb 2025,1200.0
1525,2025-02-20,Sales,Service Revenue,Income,Service Revenue - Sales - Feb 2025,1829.7
1526,2025-02-21,Operations,Taxes,Expense,Taxes - Operations - Feb 2025,4325.87
1527,2025-02-21,IT,Professional Services,Expense,Professional Services - IT - Feb 2025,1977.04
1528,2025-02-21,Marketing,Salaries,Expense,Salaries - Marketing - Feb 2025,3640.84
1529,2025-02-21,Marketing,Maintenance,Expense,Maintenance - Marketing - Feb 2025,1166.9
1530,2025-02-21,HR,Office Supplies,Expense,Office Supplies - HR - Feb 2025,260.84
1531,2025-02-22,Sales,Product Sales,Income,Product Sales - Sales - Feb 2025,7457.84
1532,2025-02-22,Sales,Service Revenue,Income,Service Revenue - Sales - Feb 2025,785.51
1533,2025-02-23,IT,Taxes,Expense,Taxes - IT - Feb 2025,4383.62
1534,2025-02-23,Sales,Service Revenue,Income,Service Revenue - Sales - Feb 2025,4214.42
1535,2025-02-24,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Feb 2025,589.12
1536,2025-02-24,Sales,Service Revenue,Income,Service Revenue - Sales - Feb 2025,2092.77
1537,2025-02-24,IT,Maintenance,Expense,Maintenance - IT - Feb 2025,772.48
1538,2025-02-24,Operations,Product Sales,Income,Product Sales - Operations - Feb 2025,7245.05
1539,2025-02-24,Sales,Office Supplies,Expense,Office Supplies - Sales - Feb 2025,207.75
1540,2025-02-25,Operations,Service Revenue,Income,Service Revenue - Operations - Feb 2025,2902.41
1541,2025-02-26,HR,Salaries,Expense,Salaries - HR - Feb 2025,8179.68
1542,2025-02-26,Marketing,Software Subscriptions,Expense,Software Subscriptions - Marketing - Feb 2025,828.05
1543,2025-02-26,Operations,Product Sales,Income,Product Sales - Operations - Feb 2025,2150.97
1544,2025-02-26,Sales,Professional Services,Expense,Professional Services - Sales - Feb 2025,1812.62
1545,2025-02-26,Operations,Other Income,Income,Other Income - Operations - Feb 2025,1178.89
1546,2025-02-26,IT,Maintenance,Expense,Maintenance - IT - Feb 2025,1071.55
1547,2025-02-28,Sales,professional services,Expense,Professional Services - Sales - Feb 2025,1201.37
1548,2025-02-28,Sales,Other Income,Income,Other Income - Sales - Feb 2025,892.63
1549,2025-02-28,Operations,maintenance,Expense,Maintenance - Operations - Feb 2025,1189.15
1550,2025-03-01,Sales,Service Revenue,Income,Service Revenue - Sales - Mar 2025,4366.2
1551,2025-03-01,IT,Professional Services,Expense,Professional Services - IT - Mar 2025,2611.46
1552,2025-03-02,Sales,Utilities,Expense,Utilities - Sales - Mar 2025,251.69
1553,2025-03-02,Admin,Office Supplies,Expense,Office Supplies - Admin - Mar 2025,141.77
1554,2025-03-03,Operations,Other Income,Income,Other Income - Operations - Mar 2025,106.73
1555,2025-03-03,Sales,Other Income,Income,Other Income - Sales - Mar 2025,458.96
1556,2025-03-03,Operations,Consulting Fees,Income,Consulting Fees - Operations - Mar 2025,1772.62
1557,2025-03-04,Sales,Product Sales,Income,Product Sales - Sales - Mar 2025,6034.33
1558,2025-03-04,Sales,Marketing Campaigns,Expense,Marketing Campaigns - Sales - Mar 2025,2413.7
1559,2025-03-04,IT,Office Supplies,Expense,Office Supplies - IT - Mar 2025,325.11
1560,2025-03-05,HR,Maintenance,Expense,Maintenance - HR - Mar 2025,604.19
1561,2025-03-05,HR,Rent,Expense,Rent - HR - Mar 2025,1200.0
1562,2025-03-05,Sales,Service Revenue,Income,Service Revenue - Sales - Mar 2025,4871.14
1563,2025-03-05,Sales,Service Revenue,Income,,4714.35
1564,2025-03-05,Sales,Consulting Fees,Income,Consulting Fees - Sales - Mar 2025,3813.27
1565,2025-03-05,Sales,Salaries,Expense,Salaries - Sales - Mar 2025,2769.02
1566,2025-03-06,Sales,Rent,Expense,Rent - Sales - Mar 2025,1200.0
1567,2025-03-06,Operations,Consulting Fees,Income,Consulting Fees - Operations - Mar 2025,1166.78
1568,2025-03-06,Operations,maintenance,Expense,Maintenance - Operations - Mar 2025,258.71
1569,2025-03-06,Admin,Rent,Expense,Rent - Admin - Mar 2025,1200.0
1570,2025-03-06,IT,Taxes,Expense,Taxes - IT - Mar 2025,1691.13
1571,2025-03-06,IT,Software Subscriptions,Expense,Software Subscriptions - IT - Mar 2025,31.23
1572,2025-03-07,Marketing,Professional Services,Expense,Professional Services - Marketing - Mar 2025,2690.31
1573,2025-03-07,IT,Travel,Expense,Travel - IT - Mar 2025,1035.17
1574,2025-03-07,Sales,Consulting Fees,Income,Consulting Fees - Sales - Mar 2025,1676.56
1575,2025-03-07,Operations,Other Income,Income,Other Income - Operations - Mar 2025,155.83
1576,2025-03-08,Admin,Professional Services,Expense,Professional Services - Admin - Mar 2025,811.2
1577,2025-03-08,Sales,Product Sales,Income,Product Sales - Sales - Mar 2025,6110.83
1578,2025-03-08,IT,Professional Services,Expense,Professional Services - IT - Mar 2025,1218.61
1579,2025-03-08,Marketing,Maintenance,Expense,Maintenance - Marketing - Mar 2025,1051.85
1580,2025-03-09,Operations,Maintenance,Expense,Maintenance - Operations - Mar 2025,200.33
1581,2025-03-10,Sales,Service Revenue,Income,Service Revenue - Sales - Mar 2025,3912.13
1582,2025-03-10,Admin,Taxes,Expense,One-time regulatory penalty adjustment,9200.0
1583,2025-03-10,IT,Software Subscriptions,Expense,Software Subscriptions - IT - Mar 2025,645.93
1584,2025-03-10,Sales,Salaries,Expense,Salaries - Sales - Mar 2025,5371.78
1585,2025-03-10,HR,Rent,Expense,,1200.0
1586,2025-03-11,Admin,Rent,Expense,Rent - Admin - Mar 2025,1200.0
1587,2025-03-11,Admin,Professional Services,Expense,Professional Services - Admin - Mar 2025,643.45
